date,renderedContent,sentiment,location
2020-03-18 12:37:36+00:00,thinking that how s a good time to implement the day work week because holy hell how is it only wednesday coronavirus wfh,1,New York
2020-03-18 12:33:07+00:00,deputygrocott high and physics teacher now onto week of virtualschool and pretty much climbing the walls nyclockdown so wfh until at least april current focus is all about providing worthwhile learning while adapting to our new normal ffbwednesday,1,New York
2020-03-18 12:01:51+00:00,chaps essential wfh etiquette question what s the rule on shaving day growth acceptable or go for full on designer stubble look not me as grey stubbles scare the family camerason i remember my first boss in uk would send anyone home who did not shave daily,0,New York
2020-03-18 06:00:24+00:00,wfh tuesday prospect lefferts gardens,1,New York
2020-03-18 03:11:03+00:00,wrote a thing haveshavenot of inequality wfh knowledgeworkers twittercomcommonfutureco,1,New York
2020-03-18 01:24:51+00:00,my location has temporarily changed but my commitment to you has not wfh workfromhome zoom realizeyourvision danielgalesir luxuryrealestate,1,New York
2020-03-18 00:45:13+00:00,wfh and getting in those steps,1,New York
2020-03-17 22:11:46+00:00,another day wfh watching the news coronavirus wfh newnormal fort greene brooklyn,1,New York
2020-03-17 19:56:03+00:00,day run wfh long island city park,1,New York
2020-03-17 18:31:38+00:00,just do your thing it takes a while for people to get to this realization wfh remotework twittercomdhaliwasstatu,1,New York
2020-03-17 18:28:35+00:00,indonesiaunny dtdjani mohammadkoba muhsinsyihab techkotak sdonatirin stay safewfh,2,New York
2020-03-17 17:56:13+00:00,what we are finding that is most productive when wfh are short hyperfocused work sprint bursts of each hr on amp hr off staying productive on both work and home fronts dedicated work spaceswfh stealth remotework,2,New York
2020-03-17 17:21:54+00:00,i moved my work station into the bathroom tub zoekravitz link in bio simpstyle simpstyledotcom fashion workingirlstyle workingwomen zoekravitz wfh workingfromhomeperks new york,1,New York
2020-03-17 17:15:12+00:00,yes more designer cribs michaelbierut wfh shows gems on his bookshelf possibly the most delightful zoom call yet monteiro s quarantinebook the seats are great because you re already in em quarantinebookclubcom,2,New York
2020-03-17 16:16:33+00:00,worst part about selfisolation wfh is that i m just on nonstop zooms looking across the room at lanterns and paintings i d rather be working on and if that s the worst part i m pretty fucking privileged,1,New York
2020-03-17 14:32:30+00:00,over here cooped up like season walter white cabin fever coronavirus socialdistancing flatteningthecurve breakingbad wfh,0,New York
2020-03-17 14:12:15+00:00,currently wfh twittercompiercespearss,1,New York
2020-03-17 14:07:20+00:00,what else are you doing to get you through the selfisolation let me knownyc nycshutdown socialdistancing quarantinelife coronavirus lifeinthetimeofcorona wfh mypandemicsurvivalplan tuesdaythoughts stpatricksday stayhomechallenge,1,New York
2020-03-17 14:05:11+00:00,all my wfh family out theredon t forget to move your mouse every now and then greenlight,1,New York
2020-03-17 14:02:28+00:00,stay healthy is the new best regards coronavirus wfh,2,New York
2020-03-17 13:59:09+00:00,video calls if you re bored wfh call friends so you can wfh together if your friend has a bday throw a virtual party get in the habit of video calling coworkers just to chat it ll feel like you re in the office without all the other distractions wfh wfhtips,1,New York
2020-03-17 13:44:18+00:00,i thought a wfh job would be ideal im so glad i get to try it out i think i was wrong day,2,New York
2020-03-17 02:29:04+00:00,day run wfh gantry plaza state park,1,New York
2020-03-17 01:14:24+00:00,everyone has a job to do wfh,1,New York
2020-03-16 22:02:22+00:00,in two weeks i will inevitably watch everything on disneyplus wfh stayathome,2,New York
2020-03-16 20:55:59+00:00,wfh more like cms cleaned my stovenow i can t get corona from all that burnt on tomato sauce,1,New York
2020-03-16 19:45:05+00:00,when your neighbor needs a break from his pups wfh life is going well so far,2,New York
2020-03-16 18:46:54+00:00,day of wfh in publishing virtual book launch conference call cats tiny humans wait is everyone having wine,1,New York
2020-03-16 18:46:22+00:00,wfh monday prospect lefferts gardens,1,New York
2020-03-16 18:17:24+00:00,i wonder if njtransit will refund me and anyone else living a commuter life who is now wfh for a monthly bus ticket since it s going to be totally unused until april coronavirus njtransit,1,New York
2020-03-16 17:49:52+00:00,as nonprofit pros transition to remote work lets remember values like collaboration and generosity easibey amp i put together these tips for using digital tools like screen recordings and live streams to make wfh easy and authentic,2,New York
2020-03-16 16:56:12+00:00,video calls are going to hell wfh,0,New York
2020-03-16 15:30:44+00:00,might actually make a dent in my embarrassingly large collection of tea this week and no i m not throwing shade wfh,0,New York
2020-03-16 14:58:04+00:00,adults wfh in our one bedroom apartment this month s conedison bill is going to look reeeeeal nice,2,New York
2020-03-16 14:03:55+00:00,working from home with the husbear wfh shawns place,1,New York
2020-03-16 13:20:09+00:00,my fiancé knows i have a really hard time wfh so while i was downstairs in our building gym this morning she made me a desk to feel more like my desk at worki love her so much,1,New York
2020-03-16 11:49:00+00:00,if you have to work from home here are a couple tips to help you get through your day workfromhome wfh posture coronavirus,1,New York
2020-03-16 11:17:48+00:00,i can tell you this snoozing the alarm isn t as much fun when you have nowhere to go and three hours before you have to walk feet from the bed to the table in the living room wfh,0,New York
2020-03-16 03:45:57+00:00,the america we wake up to mon march is dramatically different than the one we lived in last monthsocial distancing wfh swathes of industry closed travel restricted healthcare nervousness and the reality things may get has already changed us,0,New York
2020-03-16 03:37:24+00:00,was preparing to release our amazing software at aaortho in may it helps doctors to model ortho treatment inhouse even wfh we are ready to start earlier and give month free access to any licensed orthos so that they could continue helping people to smile,2,New York
2020-03-16 00:23:25+00:00,we could all use some levity i want to help join the movement each day at amp est safe for all fun for all easy to follow involve your kids pets partners fun intended wfh workout,2,New York
2020-03-15 14:37:27+00:00,smood wtf coronaviruss got the canceled i just blessed i can wfh and still get a be safe all lets get thru this together bwayj bentleyrecords bwayj vytalsygnzmusic bgod bentleygang nyc,1,New York
2020-03-15 04:35:30+00:00,the most important wfhtips that few through trial and error you ll find what works best for youso many posts about dress as if going into work and dedicated workspaces but in years i ve been remote i wear pjs and work from my couch wfh,2,New York
2020-03-15 00:16:18+00:00,imo the nycmayor and nycgov need to tell parents that while nycschools will be staying open if you can keep your child homemaybe you too are wfhdoing so will reduce the burden on our teachers and doe nycpublicschools,2,New York
2020-03-15 00:00:18+00:00,given that i feel surprisingly fine i ve decided to batch cook the hell out of it my freezer is about to be stocked with all the bolognese risotto breadcrumbs and homemade chicken stock that i can make in the next hours wfh battendownthehatches,2,New York
2020-03-14 14:46:22+00:00,are sales of sweatpants about to skyrocket asking for a friend wfh,1,New York
2020-03-14 12:59:08+00:00,some folks are stocked up on the real essentials but sadly some of you may not have been able to can i help are you in wfh isolation and in need some food delivery from a trusted clean source i m talking single,0,New York
2020-03-14 04:20:06+00:00,day wfh the end of the world s longest week calls for favorite haunts back to mosscafeny for breakfast and challah for the weekend followed by family dinner at the alwaysamazing kingsbridgesc support your,2,New York
2020-03-14 01:43:51+00:00,day zero stood on the back deck of the ferry until i couldn t see the lights anymore stay safe nyc we will be back soon wfh nyc newnormal natgeo discoverny jshn,1,New York
2020-03-13 23:21:45+00:00,can someone send me wfh desk inspo idk how i will get any work done,1,New York
2020-03-13 22:22:26+00:00,preparing to wfh,1,New York
2020-03-13 20:51:07+00:00,my friends wfh setup,1,New York
2020-03-13 20:34:37+00:00,randomspirits oh man my favorite threadhere s what i m currently rockingwfh,2,New York
2020-03-13 18:27:17+00:00,i think that we as an internet have had enough of the wfh outfit think pieces,0,New York
2020-03-13 17:49:13+00:00,one nice thing about working from home is i don t have to spend on some ramen wfh workfromhome wfhlunch ramen ramenlumch fort greene brooklyn,2,New York
2020-03-13 17:19:50+00:00,had my first virtual coffee w our head of data science highly recommend andrew literally drank coffee while i ate lunch wfh wins,2,New York
2020-03-13 17:02:00+00:00,wfh day who knew thanksgiving was preparing me to get dressed up just to walk around the house,1,New York
2020-03-13 15:44:34+00:00,having a real hard time guessing prices on priceisright today the showcase showdown is going to add to my anxiety wfh cc salvulcano,0,New York
2020-03-13 14:30:51+00:00,wfh pro the ability to do pushups or crunches in the midst of switching between meetings,1,New York
2020-03-13 13:06:39+00:00,wfh positivesnot feeling pressured to have to be on the subway before the morning rush so taking my time and getting better workouts in and i m pretty much the only one in my building s gym in the am,2,New York
2020-03-13 12:38:34+00:00,current situation lockdown wfh coronapocalypse coronaoutbreak,1,New York
2020-03-13 11:55:07+00:00,this whole virus thing is what is going to get me running again i hate running but i hate cabin fever more who else isn t great at wfh,0,New York
2020-03-13 11:20:20+00:00,thank you fb for this apropos memory from my sxsw gone by yrs agowfh zombielessoutbreak chelsea manhattan,2,New York
2020-03-13 04:35:49+00:00,who is making the coolest social distancing tshirtslockdown socialdistancing wfh nyccoronavirus,1,New York
